mutant_id,program,operator,before,after,label
4a4c776960f34a020f680254adb02627b3de8f04,Vector3D.java,AORB,double inverse  = 1 / Math.sqrt(x * x + y * y);,double inverse  = 1 + Math.sqrt(x * x + y * y);,0
4a6b04693e8f2ec0d9de2120aeaa0a32f5aafcbc,Triangle.java,CDL,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b <= 0 || true) {,0
4a7de89376e25bb4302a47b4cbda9ff80ff917ba,Flex.c,ROR,if ( argv[0][0] != '-' || argv[0][1] == '\0' ),if ( argv[0][0] != '-' || argv[0][1] <= '\0' ),1
4aa05e9ea178ce3d7332500d20173a59b6610494,ArrayUtils.java,AOIU,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i >= -1; i--) {,0
4aa8164197e7f5b64b46e0249e7fe08cd6e139cf,Hashmap.c,ABSI,return curr;,return abs(curr);,1
4ab35833da9eabd31190ccbd9000ddabe8ad6dc0,Replace.c,AOIS,Caseerror(pat[n]);,Caseerror(pat[n]++);,1
4ababcd365df4058a9d4b2e26cb0bf7c8a43fd78,Defroster.c,ABSI,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( abs(We1_BA_DEF_ev_ctr3) - 1000);,1
4abd27617b71b20ffc1305480f6de29a3ab8c541,QuickSort.java,ROR,while (lower <= upper) {,while (lower < upper) {,0
4ac40fb75be08e65acca78d457a2ff2c4174acaa,QuickSort.java,FCDL,"quicksort( data, first, upper - 1 );",,0
4ad393a82209c6c7246afdf32f6e833f01c60855,Replace.c,ABSI,"k = amatch(lin, i, pat, j + patsize(pat, j));","k = amatch(abs(lin), i, pat, j + patsize(pat, j));",1
4ae40b6968ed02a876ef7004a6a3faa5328a0c92,Make.c,ABSI,return out;,return abs(out);,1
4ae9da7f7c01808066e505046bf2a6862087f1e2,Triangle.java,,if (trian == 3 && b + c > a) {,if (trian == 3) {,1
4aed04d26e985aeafbf662f327df4939fe3df10c,Space.c,AOIS,ch = p->info;,ch = p->info--;,1
4af156536a2f10cbb2cc49516521932c6add58c9,Vector3D.java,AORB,} else if ((y >= -threshold) && (y <= threshold)) {,} else if ((y >= +threshold) && (y <= threshold)) {,0
4b2edab4c29c59adda85ed4da379859270fd6156,ArrayUtils.java,ROR,if (valueToFind == array[i]) {,if (valueToFind <= array[i]) {,0
4b3de37b2bcb8096a3d6f754078b028fd3a6075a,Replace.c,AOIS,"makeres = makesub(arg, 0, ENDSTR, sub);","makeres = makesub(arg--, 0, ENDSTR, sub);",1
4b62caa7c66a2cdc90673459904cf60441747fab,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || c < b || b + c < a) {,0
4b6530df83a786b07e7ee7126d035d523f183b1a,Vector3D.java,AORB,double inverse  = 1 / Math.sqrt(x * x + y * y);,double inverse  = 1 / Math.sqrt(x * x + y + y);,0
4b6bfa4d1119b0d0caa36a9dc9befa92eeedc825,Triangle.java,VDL,return ISOSCELES;,return 0;,0
4b7d86e9e82209f60878c06312f3d6775d1d446d,Triangle.java,AOIS,if (a + b < c || a + c < b || b + c < a) {,if (--a + b < c || a + c < b || b + c < a) {,0
4b83a50a1350fd5ac3a0af204ee6adeccc13ecab,Defroster.java,AORB,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 % ( We1_BA_DEF_ev_ctr3 - 1000);,1
4b843c49469833ef85b794bf2f90494f139fecdc,Triangle.java,SEOR,if (a + b < c || a + c < b || b + c < a) {,if ((a + b < c || a + c < b) && b + c < a) {,0
4b95816894b35d6d7434f3a7f697f44abc07490e,QuickSort.java,AORB,"swap( data, first, (first + last) / 2 );","swap( data, first, first + last - 2 );",0
4ba416ee6bd3f9705cb8134b15ee128b4ec48469,Vector3D.java,AORB,double inverse  = 1 / Math.sqrt(x * x + y * y);,double inverse  = 1 / Math.sqrt(x / x + y * y);,0
4bc1c7b3ff6ffc7df78517a34801f55f9ea1c993,Defroster.java,ROR,if (( request == 0) && ( error_e == 0)),if (( request == 0) && ( error_e <= 0)),1
4bec5b350f82aa325a378ef2e7f3c45c765c2c4c,Make.c,AOIU,return out;,return out++;,1
4bfa3b620a794fc8c10d5e4a24ca14516ad806a9,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length + 1;,0
4c010b441879e330260c42e9f41bbb51b2b6afc0,Vector3D.java,AORB,double inverse  = 1 / Math.sqrt(x * x + z * z);,double inverse  = 1 / Math.sqrt(x * x % (z * z));,0
4c102c6e03d42ad329aec19977b897addd3c32db,Triangle.java,AOIS,if (trian == 3 && b + c > a) {,if (trian == 3 && b + c > a++) {,1
4c22cc213950cf4f93792593f205a64508ca38d1,QuickSort.java,AOIS,max = i;,max = ++i;,0
4c36c8683bf0fe95066ad72092a3ab429a6c83a5,QuickSort.java,ADL,upper--;,;,0
4c404d04a522d98a7cd9bd638cd64d297fd06694,ArrayUtils.java,CR,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i >= 1; i--) {,0
4c60cc0bd692de5745aacbc06e5149531c2a0459,Triangle.java,SEOI,if (trian > 3) {,if (!(trian > 3)) {,0
4c6ee754e06a122090fe0f10aca44edfc66e67e5,Profit.c,AOIS,bonus=bonus4+(i-400000)*0.03;,bonus=bonus4+(i---400000)*0.03;,1
4c73bfa294a390eb579e28bbb3b00741a9aaa185,ArrayUtils.java,CR,"System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);","System.arraycopy(array, startIndexInclusive, subarray, 1, newSize);",0
4c921b814ae88461acb4e3987dc3df44e3cc7745,QuickSort.java,AORS,"swap( data, lower++, upper-- );","swap( data, lower++, upper++ );",0
4ca2b30fc6eda3aed01d6d8e737fadb627cdf7b2,ArrayUtils.java,FCDL,"System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);",;,0
4cc0142bb2cb217d6cc820cbcde5b7fbeff28429,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || false || b + c < a) {,0
4cc5004bc7f4d30af248e2e2a45137ac487e6858,ArrayUtils.java,ROR,if (valueToFind == array[i]) {,if (valueToFind >= array[i]) {,0
4cc5f8af5efd6319b65d71392f3be0cad2a004f6,QuickSort.java,AOIS,int bound = data[first];,int bound = data[first--];,0
4cd1fbdf08cf6b9da6e9d76f532166f570970d77,Bisect.java,AOIS,diff = x * x - N;,diff = x * x++ - N;,0
4cdc6f7ec70f7abbca7f3cd57dbef3f565ac62d3,Bisect.java,AOIU,r = x;,r = -x;,0
4cf4e3b780a202740eb7b4891e788ccbdf5d6b38,Schedule.c,ABSI,"src_queue = del_ele(src_queue, proc);","src_queue = del_ele(src_queue, abs(proc));",1
4d04f5261f0ba786d7d41531812cd61ad35936e2,Space.c,ABSI,"error = (GetKeyword(Keywords[47], curr_ptr));","error = (GetKeyword(Keywords[47], abs(curr_ptr)));",1
4d05f7bc4df4acf07503fbd0a5c20111bfe5e13a,Defroster.c,AOIS,if ( ! ( We1_BA_DEF == We1_BA_DEF_ev )),if ( ! ( --We1_BA_DEF == We1_BA_DEF_ev )),1
4d16600fcc2840342547bc0250c8780db674c459,ArrayUtils.java,ROD,if (endIndexExclusive > array.length) {,if (false) {,0
4d23434ce03c4523d1cc49dfeda7760072b8e43f,QuickSort.java,AORB,"quicksort( data, 0, data.length - 2 );","quicksort( data, 0, data.length / 2 );",0
4db774d51668b7aab07f76d9ed52153bb9050f63,QuickSort.java,AOIU,"swap( data, upper, first );","swap( data, -upper, first );",0
4dd80276856a053935c2249f7e43b71e770b7331,ArrayUtils.java,CDL,if (startIndex < 0) {,if (false) {,0
4dea0384c5344d2421dd4c770b8141d6ff9238f8,QuickSort.java,ROR,if (lower < upper) {,if (lower > upper) {,0
4e3199cdf84f45c9b9a5faa0f048f74e6f651295,Make.c,ABSI,return dos_filename;,return abs(dos_filename);,1
4e4640520b4868b94393e4d329b79b24f5e72da8,QuickSort.java,AOIU,data[j] = tmp;,data[j] = -tmp;,0
4e4e9155ba565343313f317eab24f0dd895ce39d,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (true) {,0
4e681e0d9400fbf3c59587bb624ae55b48435b4d,Bisect.java,CR,if (diff < 0) {,if (diff < 1) {,0
4e87c1c3f2ecb3bd9b1e1320fe7f1a764d6fc3cb,Bisect.java,AORB,diff = x * x - N;,diff = x - N;,0
4e89c222847503be530fe4481eb4f6b4332259fe,Defroster.java,ROR,if ( ControlElement_DEF > 0),if ( ControlElement_DEF != 0),1
4eaf51c51139429d575bc432d89cf7eb6d6f2d04,Vector3D.java,ROD,} else if ((y >= -threshold) && (y <= threshold)) {,} else if ((y >= -threshold) && (true)) {,0
4ec945ef41114948284049aa99743737ac474411,ArrayUtils.java,CR,if (startIndexInclusive < 0) {,if (startIndexInclusive < 1) {,0
4ecef19075048ad1ea8883e096433aa3be8e261c,Schedule.c,ABSI,"src_queue = del_ele(src_queue, proc);","src_queue = del_ele(abs(src_queue), proc);",1
4ef6581c29dfd0fbe91b7581239614175ef9a262,Triangle.java,LOI,if (trian == 2 && a + c > b) {,if (trian == 2 && ~a + c > b) {,0
4f1a390549ee2522fdd68c3b8e4a9fab039e3d57,Defroster.java,ROR,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e <= 0 && confirmation_e > 0),1
4f1fc416bef4b8e81b28a8bf5fcb3e8b09778823,Triangle.java,CDL,if (a <= 0 || b <= 0 || c <= 0) {,if (true) {,0
4f26089110b163eeeaca3edbf83df14af26aa276,Replace.c,AOIS,"junk = addstr(DASH, dest, j, maxset);","junk = addstr(DASH, dest--, j, maxset);",1
4f4abc08ed4457c2b97ed2671a8aa8d107126543,Replace.c,AOIU,"junk = addstr(escjunk, dest, j, maxset);","junk = addstr(abs(escjunk), dest, j, maxset);",1
4f6f000b75d05365a0661a50dae19db130b7d6ac,Make.c,ABSI,"*arname_p = savestring (name, p - name);","*arname_p = savestring (abs(name), p - name);",1
4f73bce9432c8ab84a44ca1a7484c0f69ebf3bf7,Triangle.java,AOIS,if (a <= 0 || b <= 0 || c <= 0) {,if (a-- <= 0 || b <= 0 || c <= 0) {,0
4f83c3ee7ac089a7c588dbfcc49d03f8928386fe,Simulator.java,AORB,float nAifsd = sifs + 2 * slot;,float nAifsd = sifs + 2 - slot;,1
4f874551b7d63a4458262dcf2e9eae544db472f2,Triangle.java,,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || true || c <= 0) {,0
4fa4e7d9f92295693dc82cf23e8a5b4e9f0edf0a,Calendar.c,AOIS,day_code = (year + x1 - x2 + x3) %7;,day_code = (year + x1-- - x2 + x3) %7;,1
4fb0f28d2aea71267834690fb51c6b11f0730da7,Replace.c,AOIS,"makeres = makesub(arg, 0, ENDSTR, sub);","makeres = makesub(arg, 0, ENDSTR, sub--);",1
4fbab98010f32b0e17d252984b4a77c2c7a6b879,Defroster.java,AORB,if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024),if (( We1_BA_DEF_ev_ctr2 ) * ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024),1
4fe09c831692e0e2422624f74b95627c51b25ed3,ArrayUtils.java,CDL,if (startIndexInclusive < 0) {,if (false) {,0
4fe7fc982c7a8d09f213433a8428b8352bd3793c,Make.c,ABSI,return filename;,return abs(filename);,1
4fefe5227c1c97c684ef062ca2dc4b68cb848341,Flex.c,ABSI,input_files = argv; nextecm[i - 1] = i;,input_files = abs(argv); nextecm[i - 1] = abs(i);,1
4ffd2845f17da5ae82ee3b85cb136694d285aaf9,WordUtils.java,ROR,if (str.charAt(offset) == ' ') {,if (str.charAt(offset) <= ' ') {,0
50024847a7e929881d258679dbd0a3b678f20790,ArrayUtils.java,ROR,for (int i = 0; i < array.length; i++) {,for (int i = 0; i != array.length; i++) {,1
502041dc142df422cd4b7d6e01c892e8dfcdbc56,QuickSort.java,ROR,for (int i = 1; i < data.length; i++) {,for (int i = 1; i >= data.length; i++) {,0
5032150cd54481bd61de015d43baadaa4f49068d,ArrayUtils.java,AORB,int newSize = endIndexExclusive - startIndexInclusive;,int newSize = endIndexExclusive * startIndexInclusive;,0
5032cc3756600237b48e1b0bfc046e0061e4631c,ArrayUtils.java,ROR,if (startIndexInclusive < 0) {,if (startIndexInclusive != 0) {,0
5037cf7dfb5f46f54542530febd2461c11c621f4,Triangle.java,ROR,if (trian == 2 && a + c > b) {,if (trian == 2 && a + c <= b) {,0
503ab6ccf73b713277864bde8162f76b81620cf6,QuickSort.java,AORB,if (upper + 1 < last) {,if (upper * 1 < last) {,0
5041adf2eb3414b05e81fecdd028bfc3dd453cb7,Carsimulator.c,AOIS,double throttle=val;,double throttle=val++;,1
5078358771d6b74c5e4e039e7289baa6cbbe5333,Simulator.java,ROR,for (int i = 0; i < nodesList.size(); i++) {,for (int i = 0; i <= nodesList.size(); i++) {,0
50a47c36625858cd61c54dcb3083ef9769ad49de,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length % 1;,0
50a9d93be78db23b1430fc7e15cf1f5af7542366,Replace.c,AOIS,result = s[*i];,result = s[*i--];,1
50bb9f007a28509d14d98f6069f32f46a976c41a,Triangle.java,SEOI,if (trian == 2 && a + c > b) {,if (!(trian == 2) && a + c > b) {,0
50f29aa65cf1ce37ecf5f0dce8985306f1394da3,Triangle.java,AORB,if (trian == 2 && a + c > b) {,if (false) {,0
510caf9e895767442083e4cdfd3ee9db99736ccb,XmlFriendlyNameCoder.java,AORB,i += dollarReplacement.length() - 1;,i += dollarReplacement.length() / 1;,0
514f1d30d1708e499de11ab6a8bded8abe085e07,ArrayUtils.java,AORB,int newSize = endIndexExclusive - startIndexInclusive;,int newSize = endIndexExclusive % startIndexInclusive;,0
516135919b1df751cb13dec41c68094d0cbf5e8d,ArrayUtils.java,AORB,int newSize = endIndexExclusive - startIndexInclusive;,int newSize = endIndexExclusive / startIndexInclusive;,0
516302320fb39a4ba068e38df521937bddae5549,QuickSort.java,WLDL,while (bound > data[lower]) { lower++; },,0
51739b7d5db036c8af236fb68ea7a4c23d74762a,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length / 1;,0
518a70dffb9c0726b88864c8de25f13550faeaf0,Defroster.java,AOIS,if (( We1_BA_DEF_ev_ctr1 >= ((  int ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 >= ((  int ) 1000 )) && ( confirmation_e-- == 0 ) && ( ControlElement_DEF == 0 )),1
518fee6ec3d14f6e56b814b9fe2640c91afa8f12,ArrayUtils.java,ROD,if (array == null) {,if (false) {,0
51a8f5e1c6e1e0d5ed4bbbf608d660e4169480db,Defroster.c,AOIS,if ( ControlElement_DEF == 0),if ( ControlElement_DEF++ == 0),1
51ac2583b2f80730b52915eb567c11a7a7abab0a,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a - b < c || a + c < b || b + c < a) {,0
51ae95dd50c1209b98e14cc3444c250a738c7a41,Mid.c,AOIS,mid = a;,mid = a++;,1
51ba6bb8167f0ff9574545304f1d59fb89ed9e2e,Triangle.java,AORB,if (trian == 2 && a + c > b) {,if (trian == 2 && a / c > b) {,0
51cf8a45d28633ed664276a286d24cd382aeb50b,Space.c,ABSI,p->PREV = *lastel;,p->PREV = abs(*lastel);,1
51f40ee09537845667bd2d1563d63ab2fbd5f0da,Schedule.c,ABSI,return proc;,return abs(proc);,1
521fb49e1f201e3f88eae9fbb2d26916f1323540,ArrayUtils.java,ROD,if (endIndexExclusive > array.length) {,if (false) {,0
5220cc8958e6509510c1c0b7ec9b05d1cc4dee86,Vector3D.java,AORB,"return new Vector3D(0, inverse * z, -inverse * y);","return new Vector3D(0, inverse - z, -inverse * y);",0
52315f6c7a1ca796327d8741cbc874e0329628e1,WordUtils.java,CDL,if (str == null || str.length() == 0 || delimLen == 0) {,if (str == null || str.length() == 0) {,0
5249f288fd6bce832bb6f66a285a1940079e935f,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length % 1;,0
524d628568ee1f4320176d98c382a2cde525b5be,Replace.c,,"getres = getccl(arg, &i, pat, &j);","getres = getccl(abs(arg), &i, pat, &j);",1
525d851d16b29b7ee20fdaf09299ae5331af51ed,QuickSort.java,AORB,"swap( data, data.length - 1, max );","swap( data, 1, max );",0
5265203665e8ee54c75337c14565eabfe6771d47,XmlFriendlyNameCoder.java,AOIU,if (i > 0) {,if (i > -1) {,1
5266bb71d2f0f7328d0bcdd609dbf4986545239d,Vector3D.java,AORB,double inverse  = 1 / Math.sqrt(y * y + z * z);,double inverse  = 1 / Math.sqrt(y * y * (z * z));,0
526b54ff395a4d71853ca7cb55f49671219049ae,QuickSort.java,AORB,"swap( data, data.length - 1, max );","swap( data, data.length * 1, max );",0
527666d9e62d92c993dda6d876334836c506af5d,Triangle.java,ROR,if (trian > 3) {,if (trian != 3) {,0
527a9f5bcad7763d79f8a76e5404a60f562fa366,Triangle.java,CDL,if (trian == 1 && a + b > c) {,if (false && a + b > c) {,0
52838079b5a52f747c56f8665076572cf9773853,ArrayUtils.java,ROR,if (newSize <= 0) {,if (newSize == 0) {,0
529923badd05c71e01737e3510d2fb71b7c39b41,ArrayUtils.java,CR,if (newSize <= 0) {,if (newSize <= 1) {,0
52bafb92018c73e1de7487c8fc6d035aec8dd7d6,WordUtils.java,AORB,"int spaceToWrapAt = str.lastIndexOf(' ', wrapLength + offset);","int spaceToWrapAt = str.lastIndexOf(' ', wrapLength * offset);",0
52ca139a9303d941a79de23b0c83d6dacdfdc130,Triangle.c,ROR,if(a>b),if(a>=b),1
52d4ace331e01b017bc49c7b7d7404337aaf786c,Triangle.java,ROR,if (trian == 1 && a + b > c) {,if (trian == 1 && a + b != c) {,0
52ec9e41730320ae66186d03138d8b4602d017f5,Flex.c,ABSI,input_files = argv; tblsiz = tblsiz + numecs;,input_files = abs(argv); tblsiz = abs(tblsiz) + numecs;,1
52ed9c5c51eb8f7e367e4071f94134d061939118,Triangle.java,,if (trian == 1 && a + b > c) {,if (trian == 1 ^ a + b > c) {,0
5339dc49e78856bf0a86d27e7d0dad04e995e6a5,Schedule.c,ABSI,n = (int) (count*ratio + 1);,n = (int) (abs(count)*ratio + 1);,1
533c815a81c6e365480baad00dcd8dd48635cc15,QuickSort.java,AOIS,"quicksort( data, upper + 1, last );","quicksort( data, upper-- + 1, last );",1
534a82c2e933c2bd72b0229875d16a1eaba04b70,Triangle.java,AOIS,if (b == c) {,if (b == c++) {,0
5364cc0d7b3cf8e390535694f5d2fbe0a049bd8a,Make.c,AOIU,return filename;,return filename--;,1
536c649b83c61d3455f4093bcdc8ff5b99936a9a,QuickSort.java,AOIS,while (lower <= upper) {,while (--lower <= upper) {,0
5370e949e7bfe9e1333593afcf40fdecc269fd37,Vector3D.java,AORB,"return new Vector3D(0, inverse * z, -inverse * y);","return new Vector3D(0, inverse / z, -inverse * y);",0
5371b8b6bed5a66733a00e5e6cb9f5a438da99e5,Triangle.java,SEOR,if (trian == 1 && a + b > c) {,if (trian == 1 || a + b > c) {,0
53927c7bfff27c6d62a1c57b59dbc82c10cd6758,ArrayUtils.java,ROR,if (startIndexInclusive < 0) {,if (startIndexInclusive != 0) {,0
53a4aaeccb3682598ab5459c64a564b87b92364a,Triangle.java,AORB,trian = trian + 1;,trian = trian % 1;,0
53c58658cff08f7a0448a3e370323e4ec0545fa1,Bisect.java,AOIS,while (Math.abs(diff) > mEpsilon) {,while (Math.abs(diff) > mEpsilon--) {,0
53ce3d29279feb095c9064a7cce21ac5d526f479,XmlFriendlyNameCoder.java,CDL,if (i > 0) {,if (false) {,0
53dd5a7f5c1ea3003a4750a88e89aae6856e1612,WordUtils.java,ROD,if (str == null || str.length() == 0 || delimLen == 0) {,if (false || str.length() == 0 || delimLen == 0) {,0
53ddf9b35e78102404872667e5eb8ff96b2d3485,Space.c,AOIS,p->info = c;,p->info = c--;,1
53e75d0117218ae23ff96c7c1b6bddfa063df852,Replace.c,ABSI,"escjunk = esc(arg, &i);","escjunk = esc(arg, abs(&i));",1
53ef75ee9fb3e060b13201a49618c389903997b8,Space.c,ABSI,p->LINE_NUM = line_num;,p->LINE_NUM = abs(line_num);,1
5404db9ca86fe300b959161a2c58a434ea97f319,QuickSort.java,AODS,for (int i = 1; i < data.length; i++) {,for (int i = 1; i < data.length;  ) {,0
540a78bcee739da3207679c221224cd35bae8e78,Defroster.c,ROR,if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 == 1024),if ( We1_BA_DEF_ev_ctr2 + We1_BA_DEF_ev_ctr3 + We1_BA_DEF_ev_ctr5 >= 1024),1
541d17e6a37c46ff3b01052ff3b3ec7df9f95290,Triangle.java,ROR,if (trian == 1 && a + b > c) {,if (trian == 1 && a + b >= c) {,0
542437eee9c8aee63b9ba337e0dcbe71a9320f22,QuickSort.java,ROR,if (upper + 1 < last) {,if (upper + 1 == last) {,0
5426c0eab713a936f8d9df110955a6b07e75f5fa,Profit.c,AOIS,else if(i<=200000),else if(++i<=200000),0
54357a08805095c74ba7cccbb5c0a19f3c386eb6,Defroster.java,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = --We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,1
5439ddcca8007ed2a457da2a7b6e8a8b7d1a9ceb,Bisect.java,ROR,if (diff < 0) {,if (diff != 0) {,0
545211e38c4e24a217817a5ec2673d13ac752f9a,WordUtils.java,AORB,"wrappedLine.append(str.substring(offset, wrapLength + offset));","wrappedLine.append(str.substring(offset, wrapLength * offset));",0
54724e5bd88c8b68cfb219d2f35140b457a99b1d,Simulator.java,FCDL,nodesList.removeElementAt(position);,;,0
547ee683168dddce9bf9aa51f0398b2b3714270f,ArrayUtils.java,AOIU,if (startIndex < 0) {,if (startIndex < -1) {,0
5485b60f7a9bf1ad3cb074c9ffe3f58042fe2825,Triangle.java,AOIU,if (trian == 1 && a + b > c) {,if (trian == -1 && a + b > c) {,0
54a19c1ea44b108a4cf194161a8cd64cd792009c,Simulator.java,AORB,nAifsd = sifs + aifs0 * slot;,nAifsd = sifs * (aifs0 * slot);,0
54a2cc6207732fb87ee0c910af1491533ca4556d,WordUtils.java,FCDL,wrappedLine.append(newLineStr);,;,0
54a3ce0e45b9d8f5429ad99c9d7448e02b56db4b,Triangle.c,ABSI,b=c;,b=abs(c);,1
54a8e2ac825661992585b8fa5955dcd4ae9d36d4,Defroster.java,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2++ - ( We1_BA_DEF_ev_ctr3 - 1000);,1
54c245d8ff911fdd979d510090727b3cec546f46,QuickSort.java,AOIS,"quicksort( data, first, upper - 1 );","quicksort( data, first, upper++ - 1 );",0
550b1a70cc2a43c9af3581ac1e40d5d2afd2ab7a,Triangle.java,ROR,if (trian == 0) {,if (trian <= 0) {,1
55195095589e7440521e53cb16bb5019659fdc14,Replace.c,ABSI,result = i;,result = abs(i);,1
5543c139ee9ebe6807a5155b8ee010274d2b258a,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e-- > 0),1
554c222eb446895a0532dca2b4e4aee176adae4f,Insert.java,AOIS,a[j] = mytemp1;,a[j] = mytemp1--;,1
554eda79c64a399ff1cacb11aeb54da6b86b60d0,Triangle.java,AOIS,if (a == b) {,if (++a == b) {,0
55554be38f750dc7eb831ac6ec17574edb807435,Profit.c,AOIS,bonus=bonus1+(i-100000)*0.075;,bonus=bonus1+(i++-100000)*0.075;,1
556c3dcc7542718d4041e8f0155bb9b0c845d9c7,QuickSort.java,AOIS,if (first < upper - 1) {,if (--first < upper - 1) {,0
55aa97e3f067a9b70897f53f977ac1c5a18bf08d,XmlFriendlyNameCoder.java,AORB,final StringBuffer result = new StringBuffer(length + 8);,final StringBuffer result = new StringBuffer(length / 8);,1
55ba1cdec80e2905ed44cdb4ded60ab7ebef4639,QuickSort.java,LOI,if (data[max] < data[i]) {,if (data[max] < data[~i]) {,0
55c2f97b92136b4dc7d4a66501851d327aa0cdec,bubble.c,AOIS,temp=a[i];,temp=a[i]--;,1
55c856e1cd5a77513fc3d134a0fa495077d1c779,ArrayUtils.java,ROR,} else if (startIndex >= array.length) {,} else if (startIndex > array.length) {,0
55e1aaef2c162d7b438c3eec6f7458b1eeb2f90c,Bisect.java,CDL,if (diff > 0) {,if (true) {,0
56028b9beeecbe76dac019c7cfe71a6ec2dd52b1,Replace.c,AOIS,"junk = addstr(escjunk, dest, j, maxset);","junk = addstr(escjunk++, dest, j, maxset);",1
5604f8eae84dbe4a5d350ce24a511055ceae75ef,Defroster.c,AOIS,if ( ! ( We1_BA_DEF == We1_BA_DEF_ev )),if ( ! ( We1_BA_DEF++ == We1_BA_DEF_ev )),1
560c63d43e485cc8c5b12896bbf1a60e8d31645b,Triangle.java,LOI,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || ~b <= 0 || c <= 0) {,0
560f2e3d1abf87d394d4e7143914127dc27b7fbd,Triangle.java,AOIS,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || ++a + c < b || b + c < a) {,0
5610e9e146d2ee7023428ded7bfad80c380ffa84,Replace.c,AOIS,return (makeres > 0);,return (makeres-- > 0);,1
561d20338a1af17ceeb8ae607d9d4b490305eed6,QuickSort.java,LOI,"swap( data, data.length - 1, max );","swap( data, ~data.length - 1, max );",0
5629150452b6a26859c540fab0476c221d0f7896,Carsimulator.c,AORB,fspeed = fspeed+((throttle - fspeed/airResistance - 2*brakepedal))/ticksPerSecond;,fspeed = fspeed+((throttle - fspeed*airResistance - 2*brakepedal))/ticksPerSecond;,1
5645634378ef28f78f2e899ccd8f975bbe5b2681,Flex.c,ABSI,input_files = argv; ecgroup[i] = i;,input_files = abs(argv); ecgroup[i] = abs(i);,1
5676cb1fa13d338c869db76c49a78eb4f84b050b,ArrayUtils.java,ROR,if (endIndexExclusive > array.length) {,if (endIndexExclusive != array.length) {,0
569ff0cd3c7fde0a96cb18bad77ac0ccc8fa5ff8,Defroster.java,AOIS,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && --error_e > 0 && confirmation_e > 0),1
